Unnamed: 0,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,selling_price,model_start_year
13967,Toyota,Innova,8,127000,Diesel,Manual,12.99,2500,980000,2005
2100,Maruti,Ciaz,5,59000,Petrol,Automatic,19.12,1400,690000,2014
2825,Maruti,Swift Dzire,6,120000,Petrol,Manual,19.0,1200,200000,2008
1617,Honda,City,2,11200,Petrol,Automatic,17.4,1500,1275000,1998
4619,Hyundai,i20,8,70000,Diesel,Manual,21.9,1400,445000,2008
5838,Toyota,Fortuner,9,104446,Diesel,Manual,12.55,3000,1340000,2009
9176,BMW,X1,3,80000,Diesel,Automatic,20.68,2000,2000000,2010
4572,Hyundai,i20,3,50000,Diesel,Manual,22.54,1400,750000,2008
5691,Maruti,Swift Dzire,2,35000,Petrol,Manual,22.0,1200,648000,2008
12206,Hyundai,Verna,9,177000,Diesel,Manual,22.32,1600,350000,2006
58,Mahindra,XUV500,3,21500,Diesel,Automatic,15.1,2200,1650000,2011
10764,Maruti,Swift,5,62235,Diesel,Manual,25.2,1250,496000,2005
2945,Hyundai,i10,9,40000,Petrol,Automatic,16.95,1200,335000,2007
7404,Mahindra,XUV500,7,82001,Diesel,Manual,15.1,2200,755000,2011
14184,Honda,City,7,56664,Diesel,Manual,25.6,1500,591000,1998
15107,Hyundai,Grand,4,45000,Diesel,Manual,24.0,1100,525000,2013
878,Tata,Tiago,2,15000,Petrol,Manual,23.84,1200,600000,2016
3826,Maruti,Wagon R,12,52755,"Others (CNG,LPG)",Manual,17.3,1100,233000,1999
656,Maruti,Swift,4,90000,Diesel,Manual,28.4,1250,620000,2005
7692,Maruti,Ciaz,5,70000,Diesel,Manual,28.09,1250,650000,2014
11758,Maruti,Swift Dzire,7,210000,Diesel,Manual,23.4,1250,350000,2008
9904,Hyundai,Creta,5,30000,Petrol,Manual,13.0,1600,890000,2015
9386,Hyundai,i20,7,64000,Diesel,Manual,22.54,1400,425000,2008
2181,Renault,KWID,3,15000,Petrol,Manual,25.17,800,331000,2015
3707,Maruti,Swift Dzire,11,50000,Diesel,Manual,19.3,1250,300000,2008
8758,Maruti,Wagon R,6,32000,Petrol,Manual,18.9,1000,350000,1999
2940,Maruti,Swift Dzire,8,52000,Diesel,Manual,28.4,1250,395000,2008
4190,Honda,City,13,70000,Petrol,Manual,17.7,1500,235000,1998
13469,Audi,A4,9,68370,Diesel,Automatic,17.11,2000,1345000,2008
1561,Mahindra,Scorpio,10,230000,Diesel,Automatic,11.79,2200,475000,2002
14059,BMW,5,4,18000,Diesel,Automatic,18.12,2000,2999000,2007
11828,Hyundai,Grand,7,59571,Petrol,Manual,18.9,1200,485000,2013
10664,Toyota,Innova,4,65434,Diesel,Manual,13.68,2400,1575000,2005
45,Maruti,Ignis,2,20000,Petrol,Manual,20.89,1200,530000,2017
1064,Hyundai,Grand,8,32000,Diesel,Manual,24.0,1100,365000,2013
14387,Tata,Hexa,4,30000,Diesel,Manual,17.6,2200,1330000,2017
12854,Jaguar,XF,6,34000,Diesel,Automatic,16.36,2200,2350000,2009
7670,Ford,Figo,5,35000,Petrol,Manual,18.16,1200,360000,2010
4742,Maruti,Wagon R,4,14000,Petrol,Manual,21.5,1200,445000,1999
2683,Renault,KWID,4,8560,Petrol,Automatic,24.04,1000,371000,2015
1714,Maruti,Swift Dzire,3,29000,Diesel,Automatic,28.4,1250,775000,2008
1635,Maruti,Swift,7,13100,Petrol,Manual,21.21,1200,460000,2005
10406,Mercedes-Benz,E-Class,4,41000,Diesel,Automatic,16.1,1950,4100000,1996
5362,Maruti,Swift Dzire,7,32115,Diesel,Manual,23.4,1250,582000,2008
1897,Hyundai,i20,2,5000,Petrol,Manual,18.6,1200,710000,2008
5866,Maruti,Alto,14,55000,Petrol,Manual,19.7,800,150000,2000
5971,Maruti,Alto,11,98499,Petrol,Manual,19.7,800,185000,2000
2299,Hyundai,i20,7,46500,Petrol,Manual,18.5,1200,425000,2008
1088,Maruti,Swift,6,30000,Petrol,Manual,20.4,1200,450000,2005
3203,Mercedes-Benz,E-Class,8,32000,Diesel,Automatic,10.0,2100,2100000,1996
3037,BMW,3,4,57000,Petrol,Automatic,15.34,2000,2550000,2007
14795,Hyundai,i20,2,16000,Petrol,Manual,18.6,1200,660000,2008
3266,Volkswagen,Vento,4,31700,Diesel,Automatic,22.15,1500,900000,2010
457,Maruti,Celerio,3,100000,Petrol,Automatic,23.1,1000,450000,2014
8436,Mahindra,Bolero,15,120000,Diesel,Manual,13.6,2500,255000,2000
5677,Mahindra,XUV500,7,79000,Diesel,Manual,15.1,2200,790000,2011
28,Hyundai,i20,3,25000,Petrol,Manual,17.19,1200,700000,2008
12983,Maruti,Alto,5,68000,Petrol,Manual,23.95,1000,325000,2000
2598,Maruti,Alto,7,40000,Petrol,Manual,22.74,800,166000,2000
3914,Maruti,Wagon R,7,40330,Petrol,Manual,20.51,1000,290000,1999
6376,Toyota,Fortuner,4,76000,Diesel,Manual,14.24,2800,2750000,2009
6388,Volkswagen,Polo,6,44070,Petrol,Automatic,17.2,1200,725000,2010
13516,Ford,Figo,9,60000,Diesel,Manual,20.0,1400,220000,2010
13229,Maruti,Ignis,3,50000,Petrol,Manual,20.89,1200,450000,2017
1089,Maruti,Vitara,4,79000,Diesel,Manual,24.3,1250,825000,2016
10339,Hyundai,i20,10,53000,Petrol,Manual,18.5,1200,270000,2008
11451,BMW,X3,8,36000,Diesel,Automatic,16.09,2000,2050000,2007
4469,Honda,City,13,90000,Petrol,Automatic,14.5,1500,365000,1998
1992,Hyundai,i20,8,7268,Petrol,Manual,18.5,1200,445000,2008
11110,Volkswagen,Polo,4,35000,Petrol,Manual,16.2,1200,425000,2010
13615,Mahindra,Marazzo,3,36000,Diesel,Manual,17.3,1500,1085000,2018
9261,Hyundai,i20,11,57000,Petrol,Manual,18.5,1200,225000,2008
4612,Hyundai,Grand,3,21585,Petrol,Automatic,18.9,1200,535000,2013
2065,Honda,City,14,85000,Petrol,Manual,17.7,1500,175000,1998
2786,Maruti,Alto,8,70000,Petrol,Manual,20.2,1000,230000,2000
9436,Toyota,Innova,8,50000,Diesel,Manual,12.99,2500,840000,2005
10395,Renault,Duster,9,68000,Diesel,Manual,19.87,1500,370000,2012
6650,Ford,Ecosport,7,81000,Diesel,Manual,22.7,1500,575000,2013
9669,Jeep,Compass,2,29000,Petrol,Manual,16.0,1400,1430000,2017
5429,Tata,Tigor,3,15000,Petrol,Manual,20.3,1200,600000,2017
8413,Honda,City,7,146781,Diesel,Manual,26.0,1500,575000,1998
5592,Tata,Tiago,2,5000,Petrol,Manual,23.84,1200,575000,2016
6206,Mercedes-Benz,E-Class,4,1198,Petrol,Automatic,12.0,2000,5743000,1996
13056,Maruti,Alto,6,49000,Petrol,Manual,22.74,800,235000,2000
4733,Maruti,Wagon R,6,62400,Petrol,Manual,18.9,1000,370000,1999
10590,Honda,City,2,20000,Petrol,Manual,17.4,1500,1075000,1998
12508,Hyundai,Venue,1,6000,Petrol,Automatic,18.15,1000,1230000,2019
11967,Volkswagen,Polo,9,91000,Diesel,Manual,22.07,1200,385000,2010
8094,Hyundai,i20,4,26000,Petrol,Manual,18.6,1200,540000,2008
3104,Hyundai,Grand,6,94870,Diesel,Manual,24.0,1100,485000,2013
7657,Skoda,Rapid,5,68200,Diesel,Automatic,21.66,1500,495000,2011
1391,Maruti,Wagon R,3,15000,Petrol,Automatic,20.51,1000,450000,1999
13098,Honda,Amaze,2,2200,Petrol,Automatic,18.1,1200,790000,2013
7199,BMW,3,9,50000,Diesel,Automatic,18.88,2000,1200000,2007
1895,Honda,Amaze,8,31497,Petrol,Manual,18.0,1200,393000,2013
3611,Toyota,Innova,5,72000,Diesel,Manual,13.68,2400,1765000,2005
13528,Maruti,Celerio,4,48300,Petrol,Automatic,23.1,1000,420000,2014
13646,Maruti,Ertiga,6,77100,Petrol,Manual,16.02,1400,550000,2012
2675,Mahindra,Bolero,6,62248,Diesel,Manual,13.6,2500,650000,2000
3664,Maruti,Ciaz,3,35000,Petrol,Manual,20.73,1400,800000,2014
6468,Honda,City,5,25000,Petrol,Automatic,18.0,1500,790000,1998
9188,Honda,Amaze,6,36000,Petrol,Manual,18.0,1200,395000,2013
4113,Mahindra,XUV500,6,55424,Diesel,Manual,16.0,2200,850000,2011
13424,Mahindra,KUV,4,35000,Petrol,Manual,18.15,1200,350000,2016
12963,Maruti,Alto,6,32900,Petrol,Manual,23.95,1000,350000,2000
12644,Hyundai,i20,4,18000,Petrol,Manual,18.6,1200,725000,2008
5700,Hyundai,Verna,2,15000,Petrol,Manual,17.0,1600,1030000,2006
11169,Hyundai,i20,6,70000,Diesel,Manual,22.54,1400,590000,2008
2430,Toyota,Fortuner,6,11500,Diesel,Manual,13.0,3000,1951000,2009
8609,Maruti,Swift,1,1500,Diesel,Manual,28.4,1250,685000,2005
15080,Maruti,Swift,7,130000,Diesel,Manual,25.2,1250,500000,2005
8225,Maruti,Swift,8,63589,Diesel,Manual,28.4,1250,425000,2005
7052,Hyundai,i10,9,60000,Petrol,Manual,20.36,1200,300000,2007
1425,Datsun,RediGO,4,15000,Petrol,Manual,22.5,1000,300000,2016
9058,BMW,3,4,33000,Diesel,Automatic,19.59,2000,3450000,2007
974,Maruti,Ciaz,6,75000,Diesel,Manual,28.09,1250,625000,2014
9738,Mahindra,XUV500,4,34000,Diesel,Automatic,16.0,2000,1175000,2011
11526,Jaguar,XF,9,30000,Diesel,Automatic,14.74,3000,1550000,2009
13243,Hyundai,Creta,6,52000,Diesel,Manual,21.38,1400,925000,2015
8246,Maruti,Alto,7,50000,Petrol,Manual,22.74,800,240000,2000
13789,Hyundai,Grand,7,70000,Petrol,Automatic,18.9,1200,430000,2013
4528,Maruti,Alto,8,50418,Petrol,Manual,22.74,800,280000,2000
7718,Honda,City,5,47129,Diesel,Manual,26.0,1500,600000,1998
11532,Maruti,Ciaz,6,102000,Petrol,Manual,20.73,1400,551000,2014
6707,Maruti,Alto,6,50000,Petrol,Manual,22.74,800,270000,2000
7342,Mercedes-Benz,E-Class,4,52000,Diesel,Automatic,13.0,2100,2950000,1996
5354,Hyundai,Verna,7,72000,Diesel,Automatic,19.08,1600,725000,2006
5559,Hyundai,i10,5,34355,Petrol,Manual,20.36,1200,455000,2007
6669,Honda,City,7,57000,Diesel,Manual,26.0,1500,675000,1998
14501,Maruti,Swift,5,58000,Petrol,Manual,20.4,1200,490000,2005
8190,Mahindra,Bolero,2,20000,Diesel,Manual,16.5,1500,750000,2000
8140,Maruti,Swift,7,85392,Diesel,Manual,28.4,1250,450000,2005
15225,Ford,Aspire,5,91245,Diesel,Manual,25.83,1500,340000,2015
2509,Maruti,Baleno,2,20000,Diesel,Manual,27.39,1250,665000,2015
8627,Mahindra,Scorpio,4,59800,Diesel,Manual,15.4,2000,850000,2002
13718,Maruti,Wagon R,13,80000,Petrol,Manual,18.9,1000,120000,1999
8293,Hyundai,i10,9,70000,Petrol,Manual,19.81,1100,290000,2007
8784,Honda,City,2,15000,Diesel,Manual,25.6,1500,1050000,1998
9112,Hyundai,i20,1,20000,Petrol,Manual,20.35,1200,640000,2008
6778,Hyundai,Verna,9,46500,Diesel,Manual,22.32,1600,650000,2006
3280,Maruti,Ciaz,6,64000,Diesel,Manual,28.09,1250,695000,2014
11207,Maruti,Alto,6,45000,Petrol,Manual,23.95,1000,320000,2000
1231,Honda,Amaze,5,54000,Petrol,Manual,18.0,1200,510000,2013
15090,Maruti,Wagon R,8,76221,"Others (CNG,LPG)",Manual,26.2,1000,315000,1999
12475,Volkswagen,Polo,5,72168,Diesel,Manual,20.14,1500,695000,2010
1786,Hyundai,Grand,3,31025,Petrol,Automatic,18.9,1200,596000,2013
573,Maruti,Swift Dzire,9,74600,Diesel,Manual,19.3,1250,410000,2008
3925,Maruti,Swift Dzire,8,91000,Diesel,Manual,23.4,1250,580000,2008
6387,Hyundai,Verna,9,67630,Diesel,Automatic,19.08,1600,675000,2006
622,Toyota,Fortuner,7,50000,Diesel,Manual,13.0,3000,2000000,2009
11345,Maruti,Ciaz,3,42000,Petrol,Manual,20.65,1500,860000,2014
5245,Ford,Ecosport,6,64000,Petrol,Manual,15.8,1500,470000,2013
4477,Toyota,Innova,4,86032,Diesel,Manual,13.68,2400,1850000,2005
12172,Hyundai,Grand,4,60000,Petrol,Manual,18.9,1200,380000,2013
3623,Hyundai,Grand,4,15000,Petrol,Automatic,18.9,1200,550000,2013
5870,Honda,Amaze,5,136900,Diesel,Manual,25.8,1500,460000,2013
5453,Ford,Figo,8,70000,Diesel,Manual,20.0,1400,320000,2010
8381,Maruti,Swift Dzire,4,110000,Diesel,Manual,28.4,1250,670000,2008
14949,Ford,Ecosport,7,61000,Petrol,Manual,15.8,1500,530000,2013
6517,Hyundai,Verna,4,48000,Petrol,Manual,17.01,1600,850000,2006
11521,Toyota,Camry,5,80000,Petrol,Automatic,19.16,2500,1995000,2002
15382,Skoda,Rapid,6,22000,Petrol,Automatic,14.3,1600,585000,2011
8649,Honda,Amaze,6,42380,Diesel,Manual,25.8,1500,359000,2013
11023,Maruti,Baleno,3,21000,Petrol,Manual,21.4,1200,675000,2015
9737,Maruti,Baleno,5,43000,Petrol,Manual,21.01,1200,650000,2015
5262,Mahindra,Bolero,14,90000,Diesel,Manual,13.6,2500,230000,2000
4491,Toyota,Innova,5,134000,Diesel,Manual,12.99,2500,1050000,2005
9656,Hyundai,i10,9,73500,Petrol,Manual,19.81,1100,235000,2007
4044,Hyundai,i20,5,88098,Diesel,Manual,21.9,1400,660000,2008
3099,Maruti,Swift Dzire,2,20000,Diesel,Manual,26.59,1250,816000,2008
5174,Maruti,Swift,4,56145,Diesel,Manual,28.4,1250,659000,2005
14302,Maruti,Alto,5,28000,Petrol,Manual,23.95,1000,360000,2000
12185,Tata,Hexa,3,47000,Diesel,Automatic,17.6,2200,1200000,2017
6578,Maruti,Ignis,4,30000,Petrol,Manual,20.89,1200,550000,2017
7526,Maruti,Wagon R,8,75000,Petrol,Manual,20.51,1000,300000,1999
11080,Mahindra,Scorpio,4,60000,Diesel,Manual,15.4,2000,1000000,2002
2771,Maruti,Baleno,5,100000,Diesel,Manual,27.39,1250,650000,2015
13722,Hyundai,Creta,3,25000,Diesel,Manual,21.38,1400,1100000,2015
587,Maruti,Eeco,9,20000,"Others (CNG,LPG)",Manual,15.1,1200,220000,2010
1560,Hyundai,Elantra,4,21000,Petrol,Manual,14.59,2000,970000,2004
1013,Hyundai,i10,5,47000,Petrol,Manual,20.36,1200,365000,2007
7345,Ford,Ecosport,3,5972,Diesel,Manual,21.7,1500,975000,2013
2046,Mahindra,Scorpio,7,60000,Diesel,Manual,15.4,2200,851000,2002
10529,Renault,Duster,7,55582,Diesel,Manual,20.45,1500,450000,2012
10806,Maruti,Swift,7,72000,Diesel,Manual,28.4,1250,385000,2005
13279,Hyundai,Grand,3,18000,Diesel,Manual,24.0,1100,685000,2013
1290,Toyota,Innova,5,35512,Diesel,Automatic,11.36,2800,1500000,2005
6658,Hyundai,Creta,5,35000,Petrol,Manual,15.29,1600,850000,2015
6996,Ford,Ecosport,4,11448,Petrol,Manual,17.0,1500,700000,2013
2184,BMW,3,10,51000,Diesel,Automatic,16.07,2000,850000,2007
10131,Maruti,Ertiga,5,52000,Petrol,Manual,16.02,1400,615000,2012
11913,Maruti,Swift Dzire,7,93000,Diesel,Manual,23.4,1250,520000,2008
12032,Maruti,Swift,5,70000,Petrol,Manual,22.0,1200,525000,2005
11870,Maruti,Wagon R,7,30000,Petrol,Manual,20.51,1000,321000,1999
14037,Hyundai,Verna,3,20000,Petrol,Manual,17.0,1600,1150000,2006
9803,Hyundai,Grand,3,15800,Petrol,Automatic,18.9,1200,479000,2013
11666,Hyundai,Verna,8,120000,Petrol,Manual,17.43,1400,390000,2006
12650,Hyundai,i20,5,20000,Petrol,Manual,17.0,1200,615000,2008
15161,Honda,Amaze,8,35000,Petrol,Manual,18.0,1200,525000,2013
13833,Maruti,Swift,5,40000,Diesel,Manual,25.2,1250,630000,2005
2053,Honda,Amaze,8,29500,Diesel,Manual,25.8,1500,450000,2013
7478,Mahindra,Bolero,3,33500,Diesel,Manual,15.96,2500,695000,2000
2779,Honda,City,5,13321,Petrol,Manual,17.8,1500,750000,1998
5572,Hyundai,i20,2,30000,Petrol,Manual,17.19,1200,590000,2008
3936,Honda,City,8,38000,Petrol,Manual,17.8,1500,575000,1998
14015,Hyundai,i20,4,54000,Diesel,Manual,22.54,1400,600000,2008
11895,Volkswagen,Polo,5,32967,Petrol,Manual,16.2,1200,675000,2010
2905,Maruti,Wagon R,15,64659,Petrol,Manual,17.3,1100,110000,1999
2288,Renault,KWID,3,15300,Petrol,Manual,23.01,1000,411000,2015
12586,Mahindra,Scorpio,11,58200,Diesel,Manual,12.05,2200,465000,2002
9128,Ford,Ecosport,4,35000,Petrol,Automatic,14.8,1500,850000,2013
927,Hyundai,i20,8,35858,Petrol,Manual,18.5,1200,350000,2008
7243,Hyundai,i20,3,25000,Petrol,Manual,17.19,1200,600000,2008
9102,BMW,5,4,44000,Diesel,Automatic,22.48,2000,4200000,2007
2399,Maruti,Ertiga,6,57748,"Others (CNG,LPG)",Manual,17.5,1400,675000,2012
12110,Mercedes-Benz,C-Class,9,48900,Diesel,Automatic,14.84,2100,1395000,2001
2232,Skoda,Octavia,4,40000,Petrol,Automatic,15.1,1800,1500000,2001
6193,Tata,Nexon,3,19026,Diesel,Manual,21.5,1500,1000000,2017
2320,Honda,City,7,66852,Diesel,Manual,25.1,1500,625000,1998
8745,Hyundai,Grand,5,36000,Petrol,Manual,18.9,1200,379000,2013
13507,Toyota,Innova,7,50000,Diesel,Manual,12.8,2500,950000,2005
163,Maruti,Wagon R,10,58000,Petrol,Manual,18.9,1000,250000,1999
14456,Mercedes-Benz,C-Class,15,100000,Diesel,Manual,15.8,2150,675000,2001
12124,Maruti,Ciaz,4,26000,Petrol,Manual,20.73,1400,775000,2014
13107,Maruti,Celerio,3,21000,Petrol,Automatic,23.1,1000,510000,2014
9439,Ford,Figo,10,50000,Petrol,Manual,15.6,1200,199000,2010
9419,Honda,City,5,40000,Petrol,Manual,17.8,1500,690000,1998
6549,Maruti,Swift,6,50000,Petrol,Manual,20.4,1200,420000,2005
7073,Honda,Amaze,2,2000,Petrol,Manual,19.5,1200,650000,2013
27,Honda,City,14,77253,Petrol,Manual,17.7,1500,145000,1998
12208,Honda,Amaze,3,10000,Petrol,Automatic,19.0,1200,755000,2013
8068,Hyundai,Verna,9,70000,Petrol,Manual,17.01,1600,380000,2006
3282,Maruti,Swift,15,82000,Petrol,Manual,16.1,1300,205000,2005
9476,Hyundai,i20,9,55000,Petrol,Manual,17.0,1200,324000,2008
6353,Hyundai,Creta,6,63000,Petrol,Manual,15.8,1600,965000,2015
9732,Maruti,Swift Dzire,4,37001,Petrol,Manual,21.21,1200,599000,2008
1005,Tata,Safari,7,56000,Petrol,Manual,12.0,2100,675000,1998
4176,Maruti,Alto,6,35236,Petrol,Manual,22.74,800,300000,2000
685,Maruti,Vitara,4,36000,Diesel,Manual,24.3,1250,710000,2016
64,Honda,Amaze,7,50000,Petrol,Manual,18.0,1200,400000,2013
4771,Honda,Amaze,7,36001,Diesel,Manual,25.8,1500,485000,2013
12832,Maruti,Swift,8,225000,Diesel,Manual,22.9,1250,450000,2005
4135,Maruti,Ciaz,4,60000,Diesel,Manual,28.09,1250,600000,2014
5158,Maruti,Celerio,3,40000,Petrol,Automatic,23.1,1000,350000,2014
2467,Maruti,Wagon R,3,15000,Petrol,Manual,20.51,1000,480000,1999
15207,Maruti,Alto,12,90000,Petrol,Manual,19.7,800,110000,2000
3164,Ford,Ecosport,6,75911,Diesel,Manual,22.7,1500,690000,2013
7642,Mahindra,Bolero,6,69666,Diesel,Manual,16.5,1500,625000,2000
7270,Maruti,Ciaz,2,30000,Petrol,Automatic,20.28,1500,960000,2014
304,Maruti,Swift,4,5743,Petrol,Manual,20.4,1200,500000,2005
3118,Maruti,Swift Dzire,3,15210,Petrol,Automatic,21.21,1200,785000,2008
10300,Maruti,Swift Dzire,4,89000,Petrol,Manual,20.85,1200,510000,2008
13305,Maruti,Eeco,10,100000,Petrol,Manual,15.37,1200,150000,2010
3,Maruti,Alto,9,37000,Petrol,Manual,20.92,1000,226000,2000
5742,Hyundai,Santro,2,5000,Petrol,Automatic,20.3,1100,530000,1998
14623,Hyundai,Verna,6,28789,Petrol,Manual,17.01,1600,625000,2006
1208,Hyundai,Grand,4,22000,Petrol,Manual,18.9,1200,490000,2013
6027,Honda,WR-V,3,29307,Diesel,Manual,25.5,1500,875000,2017
6614,Maruti,Swift,8,85000,Diesel,Manual,22.9,1250,465000,2005
123,Maruti,Wagon R,2,50000,Petrol,Manual,21.79,1000,411000,1999
9274,Honda,City,6,54000,Petrol,Manual,17.8,1500,610000,1998
7846,Maruti,Swift,7,73000,Diesel,Manual,28.4,1250,425000,2005
1040,Mahindra,Bolero,11,120000,Diesel,Manual,13.6,2500,255000,2000
5476,Maruti,Alto,4,50000,"Others (CNG,LPG)",Manual,32.26,1000,315000,2000
6374,Maruti,Alto,3,14709,Petrol,Manual,24.7,800,380000,2000
109,Datsun,GO,6,35000,Petrol,Manual,19.44,1200,350000,2014
8964,Hyundai,i20,12,71000,Petrol,Manual,20.35,1200,235000,2008
1770,Mahindra,XUV500,6,135884,Diesel,Manual,16.0,2200,950000,2011
385,Maruti,Swift,7,54000,Petrol,Manual,22.0,1200,365000,2005
10906,Honda,City,6,69000,Diesel,Manual,24.1,1500,601000,1998
6993,Hyundai,i20,5,50000,Diesel,Manual,21.19,1400,550000,2008
5119,Maruti,Baleno,2,5800,Petrol,Manual,21.01,1200,685000,2015
12657,Toyota,Fortuner,4,66000,Diesel,Manual,14.24,2800,2500000,2009
12726,Maruti,Swift Dzire,10,90000,Diesel,Manual,19.3,1250,250000,2008
12077,Datsun,RediGO,5,38400,Petrol,Manual,22.7,800,295000,2016
7874,Maruti,Swift Dzire,7,100000,Diesel,Manual,23.4,1250,400000,2008
4796,Mahindra,Marazzo,3,45906,Diesel,Manual,17.3,1500,1200000,2018
14918,Maruti,Vitara,3,28900,Diesel,Automatic,24.3,1250,895000,2016
2633,Jeep,Compass,3,25000,Petrol,Automatic,16.0,1400,1700000,2017
13204,Maruti,Swift,4,5000,Petrol,Manual,20.4,1200,570000,2005
1691,Maruti,Swift Dzire,3,53000,Diesel,Manual,19.3,1250,753000,2008
10581,Hyundai,Grand,7,48000,Petrol,Automatic,18.9,1200,345000,2013
3425,Skoda,Octavia,4,67001,Diesel,Automatic,19.5,2000,1650000,2001
9672,Honda,Amaze,1,3000,Petrol,Manual,19.5,1200,715000,2013
6858,Maruti,Swift,5,40000,Petrol,Manual,20.4,1200,350000,2005
5254,Toyota,Innova,5,92571,Diesel,Manual,13.68,2400,1675000,2005
6558,Ford,Figo,10,110000,Diesel,Manual,20.0,1400,220000,2010
4988,Toyota,Fortuner,4,30000,Diesel,Automatic,15.04,2800,3300000,2009
13366,Maruti,Ciaz,5,63000,Diesel,Manual,28.09,1250,630000,2014
13796,Maruti,Alto,6,49000,Petrol,Manual,22.74,800,270000,2000
11856,Maruti,Ertiga,4,45253,"Others (CNG,LPG)",Manual,26.8,1500,775000,2012
11588,Volkswagen,Vento,6,61000,Petrol,Manual,15.04,1600,530000,2010
11,Renault,Duster,5,50000,Diesel,Manual,19.64,1500,750000,2012
393,Hyundai,Grand,1,10000,Petrol,Automatic,20.7,1200,600000,2013
8497,Hyundai,i20,7,70000,Petrol,Automatic,15.0,1400,375000,2008
8465,Ford,Ecosport,3,57000,Diesel,Manual,23.0,1500,950000,2013
13240,Maruti,Swift Dzire,5,70000,Diesel,Automatic,26.59,1250,675000,2008
9534,Hyundai,Creta,5,40000,Diesel,Manual,21.38,1400,775000,2015
8350,Maruti,Wagon R,14,60000,Petrol,Manual,17.3,1100,120000,1999
10260,Skoda,Rapid,4,35000,Petrol,Automatic,14.84,1600,795000,2011
10331,Hyundai,Grand,5,45000,Petrol,Manual,18.9,1200,450000,2013
3929,Maruti,Wagon R,14,78000,Petrol,Manual,18.9,1000,160000,1999
12191,Audi,A6,7,76000,Diesel,Automatic,17.68,2000,2150000,2005
11382,BMW,X5,3,45000,Diesel,Automatic,15.97,3000,4485000,2007
13341,Renault,KWID,4,25000,Petrol,Manual,23.01,1000,310000,2015
310,Mahindra,XUV500,6,100000,Diesel,Manual,15.1,2200,650000,2011
7416,Hyundai,i10,8,52000,Petrol,Manual,20.36,1200,235000,2007
5034,Renault,Duster,8,80000,Diesel,Manual,19.01,1500,550000,2012
11094,Hyundai,Verna,10,40000,Petrol,Manual,16.2,1600,350000,2006
14792,Honda,Jazz,9,57000,Petrol,Manual,16.7,1200,325000,2009
10284,Hyundai,Venue,2,26000,Petrol,Automatic,18.15,1000,1000000,2019
2297,Renault,KWID,4,11000,Petrol,Automatic,24.04,1000,400000,2015
3417,Audi,A6,7,52000,Diesel,Automatic,17.68,2000,1900000,2005
7796,Hyundai,i20,5,20000,Diesel,Manual,22.54,1400,650000,2008
7700,Maruti,Wagon R,7,41423,Petrol,Manual,21.79,1000,295000,1999
9810,BMW,3,5,41000,Diesel,Automatic,21.76,2000,2525000,2007
4184,Hyundai,i10,12,80000,Petrol,Manual,20.36,1200,145000,2007
13569,Maruti,Swift,4,30000,Petrol,Manual,20.4,1200,435000,2005
1095,Datsun,GO,3,21500,Petrol,Manual,20.63,1200,430000,2014
8674,Maruti,Wagon R,12,50000,Petrol,Manual,18.9,1100,200000,1999
7465,Maruti,Swift Dzire,6,52000,Diesel,Manual,26.59,1250,449000,2008
15042,Toyota,Innova,3,38000,Diesel,Manual,13.68,2400,1991000,2005
10615,Toyota,Fortuner,4,34000,Diesel,Automatic,12.9,2800,2800000,2009
1776,Tata,Tiago,3,14902,Petrol,Manual,23.84,1200,310000,2016
3885,Toyota,Innova,6,78000,Diesel,Manual,12.99,2500,1030000,2005
5378,Maruti,Wagon R,11,45000,Petrol,Manual,18.9,1000,290000,1999
982,Toyota,Innova,8,215000,Diesel,Manual,12.99,2500,1000000,2005
11472,Honda,City,10,62000,Petrol,Manual,17.0,1500,360000,1998
9792,Hyundai,i10,11,60000,Petrol,Manual,20.36,1200,165000,2007
1490,Hyundai,Santro,8,39000,Petrol,Manual,17.92,1100,230000,1998
10952,Toyota,Fortuner,7,46000,Diesel,Automatic,12.55,3000,1625000,2009
4115,Ford,Figo,5,50000,Diesel,Manual,25.83,1500,525000,2010
4684,Honda,Amaze,2,8345,Petrol,Automatic,19.0,1200,750000,2013
4206,Skoda,Rapid,5,31800,Petrol,Automatic,14.84,1600,685000,2011
11114,Mahindra,XUV500,4,74000,Diesel,Manual,16.0,2200,1300000,2011
8371,Maruti,Swift Dzire,7,50340,Petrol,Manual,19.1,1200,540000,2008
14989,Hyundai,i20,6,52000,Diesel,Manual,21.19,1400,600000,2008
9976,Mercedes-Benz,S-Class,11,52000,Petrol,Automatic,10.13,3500,1750000,1994
13680,BMW,5,2,10500,Diesel,Automatic,22.48,2000,5000000,2007
2378,Hyundai,Santro,2,19000,Petrol,Automatic,20.3,1100,575000,1998
5437,Mahindra,XUV500,7,80594,Diesel,Manual,15.1,2200,725000,2011
14695,BMW,5,4,32000,Diesel,Automatic,22.48,2000,3150000,2007
2029,Maruti,Wagon R,12,70000,Petrol,Manual,18.9,1100,150000,1999
13230,Hyundai,Santro,8,76945,Petrol,Manual,17.92,1100,350000,1998
10439,Maruti,Alto,1,2200,Petrol,Manual,24.7,800,360000,2000
1191,Tata,Tiago,4,59000,Diesel,Manual,27.28,1050,375000,2016
3409,Hyundai,Grand,7,38000,Petrol,Manual,18.9,1200,430000,2013
